,Unnamed: 0,Unnamed: 0.1,year,song,artist,peak_pos,weeks_on_chart,instance,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genre
4692,4692,4693,2018,No Roots,Alice Merton,100,3,1,0.863,0.657,7.0,-7.295,1.0,0.105,0.264,0.00619,0.0713,0.8290000000000001,115.958,audio_features,4CdfFYzaAJ0y0beKzmgJSn,spotify:track:4CdfFYzaAJ0y0beKzmgJSn,https://api.spotify.com/v1/tracks/4CdfFYzaAJ0y0beKzmgJSn,https://api.spotify.com/v1/audio-analysis/4CdfFYzaAJ0y0beKzmgJSn,235813.0,4.0,['modern rock']
4693,4693,4694,2015,No Sense,Justin Bieber Featuring Travi$ Scott,54,3,1,0.64,0.501,2.0,-6.837999999999999,0.0,0.0312,0.0539,0.0,0.10800000000000001,0.353,134.018,audio_features,5L9WFUodzACitS1TiGm7Mi,spotify:track:5L9WFUodzACitS1TiGm7Mi,https://api.spotify.com/v1/tracks/5L9WFUodzACitS1TiGm7Mi,https://api.spotify.com/v1/audio-analysis/5L9WFUodzACitS1TiGm7Mi,275040.0,4.0,"['canadian pop', 'dance pop', 'pop', 'post-teen pop']"
4694,4694,4695,2003,"No Shoes, No Shirt, No Problems",Kenny Chesney,78,20,1,0.7190000000000001,0.546,7.0,-10.238999999999999,1.0,0.032,0.243,0.008440000000000001,0.18100000000000002,0.669,117.925,audio_features,208bYsadJ56km31IENM2qS,spotify:track:208bYsadJ56km31IENM2qS,https://api.spotify.com/v1/tracks/208bYsadJ56km31IENM2qS,https://api.spotify.com/v1/audio-analysis/208bYsadJ56km31IENM2qS,209667.0,4.0,"['contemporary country', 'country', 'country road']"
4695,4695,4696,2016,No Shopping,French Montana Featuring Drake,89,11,1,0.895,0.491,10.0,-10.261,0.0,0.24600000000000002,0.0144,0.0009880000000000002,0.14300000000000002,0.249,83.505,audio_features,0Di26AbdtizzHkFstPyt7A,spotify:track:0Di26AbdtizzHkFstPyt7A,https://api.spotify.com/v1/tracks/0Di26AbdtizzHkFstPyt7A,https://api.spotify.com/v1/audio-analysis/0Di26AbdtizzHkFstPyt7A,227727.0,4.0,"['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
4696,4696,4697,2015,No Sleeep,Janet Featuring J. Cole,67,2,2,0.757,0.47,2.0,-7.722,1.0,0.125,0.0131,0.00022400000000000002,0.109,0.32,88.04700000000001,audio_features,2j9bG8ErzwDyAr7QljgBBp,spotify:track:2j9bG8ErzwDyAr7QljgBBp,https://api.spotify.com/v1/tracks/2j9bG8ErzwDyAr7QljgBBp,https://api.spotify.com/v1/audio-analysis/2j9bG8ErzwDyAr7QljgBBp,260776.0,4.0,"['dance pop', 'hip pop', 'neo soul', 'new jack swing', 'pop', 'r&b', 'urban contemporary']"
4697,4697,4698,2011,No Sleep,Wiz Khalifa,98,15,2,0.653,0.711,9.0,-6.454,1.0,0.0623,0.109,0.0,0.44299999999999995,0.769,160.048,audio_features,2kzRSiyignH8yzPTrWvyPo,spotify:track:2kzRSiyignH8yzPTrWvyPo,https://api.spotify.com/v1/tracks/2kzRSiyignH8yzPTrWvyPo,https://api.spotify.com/v1/audio-analysis/2kzRSiyignH8yzPTrWvyPo,191320.0,4.0,"['hip hop', 'pittsburgh rap', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
4698,4698,4699,2017,No Sleep Leak,Lil Uzi Vert,90,1,1,0.7879999999999999,0.6890000000000001,8.0,-7.211,1.0,0.13,0.0112,0.0,0.22,0.6809999999999999,136.045,audio_features,0QV16pno66L6K3fn4W13b7,spotify:track:0QV16pno66L6K3fn4W13b7,https://api.spotify.com/v1/tracks/0QV16pno66L6K3fn4W13b7,https://api.spotify.com/v1/audio-analysis/0QV16pno66L6K3fn4W13b7,189230.0,4.0,"['melodic rap', 'philly rap', 'rap', 'trap']"
4699,4699,4700,2018,No Smoke,YoungBoy Never Broke Again,96,17,2,0.6579999999999999,0.736,9.0,-6.097,0.0,0.308,0.113,0.0,0.0978,0.804,143.966,audio_features,57IRaiAB4hBZu3gnNVZC0v,spotify:track:57IRaiAB4hBZu3gnNVZC0v,https://api.spotify.com/v1/tracks/57IRaiAB4hBZu3gnNVZC0v,https://api.spotify.com/v1/audio-analysis/57IRaiAB4hBZu3gnNVZC0v,160000.0,4.0,"['baton rouge rap', 'trap']"
4700,4700,4701,2019,No Stylist,French Montana Featuring Drake,47,20,1,0.765,0.7040000000000001,5.0,-4.5889999999999995,0.0,0.127,0.0215,0.0,0.22699999999999998,0.498,147.055,audio_features,04MLEeAMuV9IlHEsD8vF6A,spotify:track:04MLEeAMuV9IlHEsD8vF6A,https://api.spotify.com/v1/tracks/04MLEeAMuV9IlHEsD8vF6A,https://api.spotify.com/v1/audio-analysis/04MLEeAMuV9IlHEsD8vF6A,192172.0,4.0,"['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
4701,4701,4702,2002,No Such Thing,John Mayer,65,24,1,0.6679999999999999,0.7390000000000001,4.0,-4.919,1.0,0.0308,0.0383,0.0,0.13,0.5710000000000001,131.918,audio_features,6Vecwo7AHst9V2CE3kmwr0,spotify:track:6Vecwo7AHst9V2CE3kmwr0,https://api.spotify.com/v1/tracks/6Vecwo7AHst9V2CE3kmwr0,https://api.spotify.com/v1/audio-analysis/6Vecwo7AHst9V2CE3kmwr0,231467.0,4.0,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']"
4702,4702,4703,2017,No Such Thing As A Broken Heart,Old Dominion,90,19,1,0.65,0.782,8.0,-4.295,1.0,0.0721,0.295,0.0,0.107,0.9440000000000001,171.988,audio_features,0OlS52TmtK2gPaEtdmr7DN,spotify:track:0OlS52TmtK2gPaEtdmr7DN,https://api.spotify.com/v1/tracks/0OlS52TmtK2gPaEtdmr7DN,https://api.spotify.com/v1/audio-analysis/0OlS52TmtK2gPaEtdmr7DN,176893.0,4.0,"['contemporary country', 'country road']"
4703,4703,4704,2009,No Surprise,Daughtry,15,24,1,0.508,0.823,3.0,-3.7110000000000003,1.0,0.031,0.007409999999999999,0.0,0.10400000000000001,0.152,95.98,audio_features,6q4XLE5WeOBWftoc9gTl2P,spotify:track:6q4XLE5WeOBWftoc9gTl2P,https://api.spotify.com/v1/tracks/6q4XLE5WeOBWftoc9gTl2P,https://api.spotify.com/v1/audio-analysis/6q4XLE5WeOBWftoc9gTl2P,270640.0,4.0,"['alternative metal', 'neo mellow', 'nu metal', 'pop rock', 'post-grunge']"
4704,4704,4705,2018,No Tears Left To Cry,Ariana Grande,3,27,1,0.6990000000000001,0.713,9.0,-5.507000000000001,0.0,0.0594,0.04,3.11e-06,0.294,0.354,121.993,audio_features,2qT1uLXPVPzGgFOx4jtEuo,spotify:track:2qT1uLXPVPzGgFOx4jtEuo,https://api.spotify.com/v1/tracks/2qT1uLXPVPzGgFOx4jtEuo,https://api.spotify.com/v1/audio-analysis/2qT1uLXPVPzGgFOx4jtEuo,205920.0,4.0,"['dance pop', 'pop', 'post-teen pop']"
4705,4705,4706,2015,No Tellin,Drake,81,2,1,0.8270000000000001,0.47700000000000004,7.0,-10.408,0.0,0.275,0.535,0.0,0.136,0.5579999999999999,95.03,audio_features,2durxb17bXcmQJHSt8JAdO,spotify:track:2durxb17bXcmQJHSt8JAdO,https://api.spotify.com/v1/tracks/2durxb17bXcmQJHSt8JAdO,https://api.spotify.com/v1/audio-analysis/2durxb17bXcmQJHSt8JAdO,310933.0,4.0,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']"
4706,4706,4707,2015,No Type,Rae Sremmurd,77,26,1,0.888,0.483,6.0,-7.797000000000001,1.0,0.154,0.013000000000000001,4.85e-06,0.0926,0.226,125.008,audio_features,4scpF6J5uMBvoh6sFB7EL1,spotify:track:4scpF6J5uMBvoh6sFB7EL1,https://api.spotify.com/v1/tracks/4scpF6J5uMBvoh6sFB7EL1,https://api.spotify.com/v1/audio-analysis/4scpF6J5uMBvoh6sFB7EL1,200080.0,4.0,"['hip hop', 'melodic rap', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
4707,4707,4708,2013,No Worries,Lil Wayne Featuring Detail,96,22,1,0.8440000000000001,0.5920000000000001,5.0,-5.486000000000001,1.0,0.19899999999999998,0.085,0.0,0.0817,0.8190000000000001,128.033,audio_features,2DLsQuwxEdXt2yp54vw355,spotify:track:2DLsQuwxEdXt2yp54vw355,https://api.spotify.com/v1/tracks/2DLsQuwxEdXt2yp54vw355,https://api.spotify.com/v1/audio-analysis/2DLsQuwxEdXt2yp54vw355,221000.0,4.0,"['hip hop', 'new orleans rap', 'pop', 'pop rap', 'rap', 'trap']"
4708,4708,4709,2009,Nobody,Wonder Girls,76,1,1,0.9009999999999999,0.772,3.0,-5.428,0.0,0.0757,0.318,0.0,0.0987,0.955,130.96200000000002,audio_features,5fPLMDfVlN0iisTz4Muen7,spotify:track:5fPLMDfVlN0iisTz4Muen7,https://api.spotify.com/v1/tracks/5fPLMDfVlN0iisTz4Muen7,https://api.spotify.com/v1/audio-analysis/5fPLMDfVlN0iisTz4Muen7,213869.0,4.0,"['dance pop', 'k-pop', 'k-pop girl group']"
4709,4709,4710,2006,Nobody But Me,Blake Shelton,100,14,2,0.637,0.682,2.0,-4.632,1.0,0.0291,0.376,0.0,0.17,0.541,81.016,audio_features,5zni15XyrdqAGExRcMSJi2,spotify:track:5zni15XyrdqAGExRcMSJi2,https://api.spotify.com/v1/tracks/5zni15XyrdqAGExRcMSJi2,https://api.spotify.com/v1/audio-analysis/5zni15XyrdqAGExRcMSJi2,158707.0,4.0,"['contemporary country', 'country', 'country road', 'oklahoma country']"
4710,4710,4711,2017,Nobody Else But You,Trey Songz,99,3,1,0.708,0.612,5.0,-6.379,0.0,0.122,0.0381,0.0,0.27699999999999997,0.263,139.91299999999998,audio_features,1HOUzEsetdIPSpAgRPhZQt,spotify:track:1HOUzEsetdIPSpAgRPhZQt,https://api.spotify.com/v1/tracks/1HOUzEsetdIPSpAgRPhZQt,https://api.spotify.com/v1/audio-analysis/1HOUzEsetdIPSpAgRPhZQt,229013.0,4.0,"['dance pop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']"
4711,4711,4712,2015,Nobody Love,Tori Kelly,89,11,1,0.753,0.7090000000000001,1.0,-5.132000000000001,0.0,0.0347,0.00634,0.0008960000000000001,0.0967,0.5720000000000001,99.96600000000001,audio_features,7fpU0bRJt0SDC8jIgVpbT6,spotify:track:7fpU0bRJt0SDC8jIgVpbT6,https://api.spotify.com/v1/tracks/7fpU0bRJt0SDC8jIgVpbT6,https://api.spotify.com/v1/audio-analysis/7fpU0bRJt0SDC8jIgVpbT6,203453.0,4.0,"['dance pop', 'pop', 'post-teen pop', 'viral pop']"
4712,4712,4713,2016,Nobody To Blame,Chris Stapleton,97,15,1,0.534,0.6659999999999999,9.0,-9.471,1.0,0.0335,0.0143,0.0615,0.113,0.59,87.40100000000001,audio_features,4WRRCuJYRq7gUKiupxVH9W,spotify:track:4WRRCuJYRq7gUKiupxVH9W,https://api.spotify.com/v1/tracks/4WRRCuJYRq7gUKiupxVH9W,https://api.spotify.com/v1/audio-analysis/4WRRCuJYRq7gUKiupxVH9W,244147.0,4.0,"['contemporary country', 'outlaw country']"
4713,4713,4714,2001,Nobody Wants To Be Lonely,Ricky Martin Duet With Christina Aguilera,66,20,1,,,,,,,,,,,,,,,,,,,
4714,4714,4715,2005,Nobodys Home,Avril Lavigne,61,17,1,0.348,0.907,5.0,-3.66,0.0,0.0497,0.000516,0.0,0.161,0.177,185.40599999999998,audio_features,0cZDC7uxNK8lqQ3GgyvCnD,spotify:track:0cZDC7uxNK8lqQ3GgyvCnD,https://api.spotify.com/v1/tracks/0cZDC7uxNK8lqQ3GgyvCnD,https://api.spotify.com/v1/audio-analysis/0cZDC7uxNK8lqQ3GgyvCnD,212413.0,4.0,"['canadian pop', 'candy pop', 'dance pop', 'pop', 'post-teen pop']"
4715,4715,4716,2007,Nobodys Perfect,Hannah Montana,28,7,1,0.593,0.97,10.0,-4.187,0.0,0.0716,0.0703,8.84e-06,0.314,0.809,131.995,audio_features,1GBknQ67DCfKTPms1dw9EW,spotify:track:1GBknQ67DCfKTPms1dw9EW,https://api.spotify.com/v1/tracks/1GBknQ67DCfKTPms1dw9EW,https://api.spotify.com/v1/audio-analysis/1GBknQ67DCfKTPms1dw9EW,200827.0,4.0,"['dance pop', 'pop', 'post-teen pop', 'social media pop']"
4716,4716,4717,2012,Nobodys Perfect,J. Cole Featuring Missy Elliott,90,19,1,0.7929999999999999,0.498,8.0,-11.208,0.0,0.17,0.0974,1.26e-05,0.13,0.42700000000000005,119.988,audio_features,6Nw1WHydftZy2joT2nTiCR,spotify:track:6Nw1WHydftZy2joT2nTiCR,https://api.spotify.com/v1/tracks/6Nw1WHydftZy2joT2nTiCR,https://api.spotify.com/v1/audio-analysis/6Nw1WHydftZy2joT2nTiCR,190653.0,4.0,"['conscious hip hop', 'hip hop', 'nc hip hop', 'pop rap', 'rap']"
4717,4717,4718,2016,Noise,Kenny Chesney,93,14,2,0.58,0.799,0.0,-4.146,1.0,0.027999999999999997,0.0095,0.0,0.0925,0.583,109.965,audio_features,0XN2BcoaKE4Z2hnq1ZeDY1,spotify:track:0XN2BcoaKE4Z2hnq1ZeDY1,https://api.spotify.com/v1/tracks/0XN2BcoaKE4Z2hnq1ZeDY1,https://api.spotify.com/v1/audio-analysis/0XN2BcoaKE4Z2hnq1ZeDY1,203760.0,4.0,"['contemporary country', 'country', 'country road']"
4718,4718,4719,2005,Nolia Clap,"Juvenile, Wacko & Skip",67,20,1,0.838,0.9420000000000001,5.0,-2.353,1.0,0.395,0.0718,0.0,0.142,0.961,79.935,audio_features,7pWcjb71SqY2256QasmAhJ,spotify:track:7pWcjb71SqY2256QasmAhJ,https://api.spotify.com/v1/tracks/7pWcjb71SqY2256QasmAhJ,https://api.spotify.com/v1/audio-analysis/7pWcjb71SqY2256QasmAhJ,270333.0,4.0,[]
4719,4719,4720,2000,None Of Ur Friends Business,Ginuwine,68,15,1,0.83,0.414,9.0,-11.136,0.0,0.19699999999999998,0.243,0.0,0.627,0.556,99.234,audio_features,6t8JpJtI0PgVRSuMDGWZlH,spotify:track:6t8JpJtI0PgVRSuMDGWZlH,https://api.spotify.com/v1/tracks/6t8JpJtI0PgVRSuMDGWZlH,https://api.spotify.com/v1/audio-analysis/6t8JpJtI0PgVRSuMDGWZlH,365800.0,4.0,"['dance pop', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']"
4720,4720,4721,2018,Nonstop,Drake,2,22,1,0.912,0.41200000000000003,7.0,-8.074,1.0,0.124,0.0164,0.013000000000000001,0.10400000000000001,0.42200000000000004,154.983,audio_features,0TlLq3lA83rQOYtrqBqSct,spotify:track:0TlLq3lA83rQOYtrqBqSct,https://api.spotify.com/v1/tracks/0TlLq3lA83rQOYtrqBqSct,https://api.spotify.com/v1/audio-analysis/0TlLq3lA83rQOYtrqBqSct,238614.0,4.0,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']"
4721,4721,4722,2018,Normal,Eminem,39,1,1,0.907,0.64,6.0,-6.542000000000001,1.0,0.354,0.261,0.0,0.0785,0.8029999999999999,120.995,audio_features,0evt4UZbdhnHtcAnxkm6A1,spotify:track:0evt4UZbdhnHtcAnxkm6A1,https://api.spotify.com/v1/tracks/0evt4UZbdhnHtcAnxkm6A1,https://api.spotify.com/v1/audio-analysis/0evt4UZbdhnHtcAnxkm6A1,222477.0,4.0,"['detroit hip hop', 'g funk', 'hip hop', 'rap']"
4722,4722,4723,2014,Not A Bad Thing,Justin Timberlake,65,22,1,0.308,0.563,0.0,-9.169,1.0,0.0719,0.527,4.58e-06,0.134,0.109,85.90100000000001,audio_features,3nB82yGjtbQFSU0JLAwLRH,spotify:track:3nB82yGjtbQFSU0JLAwLRH,https://api.spotify.com/v1/tracks/3nB82yGjtbQFSU0JLAwLRH,https://api.spotify.com/v1/audio-analysis/3nB82yGjtbQFSU0JLAwLRH,688453.0,4.0,"['dance pop', 'pop', 'pop rap']"
4723,4723,4724,2002,Not A Day Goes By,Lonestar,72,17,1,0.53,0.305,6.0,-8.568,1.0,0.027999999999999997,0.49200000000000005,0.0,0.13699999999999998,0.221,127.318,audio_features,5hPZdsAI8Jo0mhq5J829Tb,spotify:track:5hPZdsAI8Jo0mhq5J829Tb,https://api.spotify.com/v1/tracks/5hPZdsAI8Jo0mhq5J829Tb,https://api.spotify.com/v1/audio-analysis/5hPZdsAI8Jo0mhq5J829Tb,248040.0,4.0,"['contemporary country', 'country', 'country road']"
4724,4724,4725,2010,Not Afraid,Eminem,1,25,1,0.855,0.9540000000000001,0.0,-1.19,0.0,0.264,0.529,0.0,0.205,0.6679999999999999,114.635,audio_features,7Ie9W94M7OjPoZVV216Xus,spotify:track:7Ie9W94M7OjPoZVV216Xus,https://api.spotify.com/v1/tracks/7Ie9W94M7OjPoZVV216Xus,https://api.spotify.com/v1/audio-analysis/7Ie9W94M7OjPoZVV216Xus,248133.0,5.0,"['detroit hip hop', 'g funk', 'hip hop', 'rap']"
4725,4725,4726,2017,Not Afraid Anymore,Halsey,77,1,1,0.552,0.742,5.0,-6.935,0.0,0.0649,0.0026,5.93e-05,0.128,0.43,131.994,audio_features,0wH7iJqYQnmUU09YGcQPHo,spotify:track:0wH7iJqYQnmUU09YGcQPHo,https://api.spotify.com/v1/tracks/0wH7iJqYQnmUU09YGcQPHo,https://api.spotify.com/v1/audio-analysis/0wH7iJqYQnmUU09YGcQPHo,226787.0,4.0,"['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop', 'post-teen pop']"
4726,4726,4727,2018,Not Alike,Eminem Featuring Royce Da 59,24,3,1,0.904,0.7559999999999999,10.0,-3.7460000000000004,1.0,0.32,0.0692,0.0,0.33899999999999997,0.342,140.005,audio_features,28FGV3ORH14MYORd7s5dlU,spotify:track:28FGV3ORH14MYORd7s5dlU,https://api.spotify.com/v1/tracks/28FGV3ORH14MYORd7s5dlU,https://api.spotify.com/v1/audio-analysis/28FGV3ORH14MYORd7s5dlU,288087.0,4.0,"['detroit hip hop', 'g funk', 'hip hop', 'rap']"
4727,4727,4728,2007,Not Fade Away,Sheryl Crow,78,1,1,0.579,0.9129999999999999,2.0,-4.0089999999999995,1.0,0.0614,0.0159,3.72e-05,0.11699999999999999,0.912,192.062,audio_features,7FzlbCUcpAfh0ar1yNiKXK,spotify:track:7FzlbCUcpAfh0ar1yNiKXK,https://api.spotify.com/v1/tracks/7FzlbCUcpAfh0ar1yNiKXK,https://api.spotify.com/v1/audio-analysis/7FzlbCUcpAfh0ar1yNiKXK,125080.0,4.0,"['folk', 'folk-pop', 'lilith', 'mellow gold', 'neo mellow', 'new wave pop', 'permanent wave', 'pop rock', 'rock', 'singer-songwriter']"
4728,4728,4729,2015,Not For Long,B.o.B Featuring Trey Songz,96,9,1,0.8370000000000001,0.662,1.0,-5.104,1.0,0.0486,0.0936,0.00057,0.113,0.679,100.054,audio_features,6H75Ki32BRrJFQeDNR05s1,spotify:track:6H75Ki32BRrJFQeDNR05s1,https://api.spotify.com/v1/tracks/6H75Ki32BRrJFQeDNR05s1,https://api.spotify.com/v1/audio-analysis/6H75Ki32BRrJFQeDNR05s1,215508.0,4.0,"['atl hip hop', 'dance pop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop']"
4729,4729,4730,2010,Not Like The Movies,Katy Perry,53,1,1,0.402,0.479,8.0,-7.75,1.0,0.0916,0.8809999999999999,2.75e-06,0.111,0.257,183.013,audio_features,1EFNEJyZUsctm6yVzGqLl6,spotify:track:1EFNEJyZUsctm6yVzGqLl6,https://api.spotify.com/v1/tracks/1EFNEJyZUsctm6yVzGqLl6,https://api.spotify.com/v1/audio-analysis/1EFNEJyZUsctm6yVzGqLl6,241320.0,4.0,"['dance pop', 'pop', 'post-teen pop']"
4730,4730,4731,2009,Not Meant To Be,Theory Of A Deadman,90,21,1,0.415,0.7809999999999999,1.0,-6.947,1.0,0.0357,0.0040100000000000005,0.0,0.126,0.261,142.966,audio_features,5xyACR2lzIyzFepF4qlAas,spotify:track:5xyACR2lzIyzFepF4qlAas,https://api.spotify.com/v1/tracks/5xyACR2lzIyzFepF4qlAas,https://api.spotify.com/v1/audio-analysis/5xyACR2lzIyzFepF4qlAas,215400.0,4.0,"['alternative metal', 'canadian metal', 'canadian rock', 'nu metal', 'post-grunge', 'rap rock', 'wrestling']"
4731,4731,4732,2010,Not Myself Tonight,Christina Aguilera,73,8,2,0.757,0.812,7.0,-5.178,1.0,0.0395,0.00137,0.018000000000000002,0.563,0.542,120.015,audio_features,3WL6Ir05DLu10j7sSMkqQy,spotify:track:3WL6Ir05DLu10j7sSMkqQy,https://api.spotify.com/v1/tracks/3WL6Ir05DLu10j7sSMkqQy,https://api.spotify.com/v1/audio-analysis/3WL6Ir05DLu10j7sSMkqQy,186493.0,4.0,"['dance pop', 'pop', 'pop rap', 'post-teen pop', 'r&b']"
4732,4732,4733,2017,Not Nice,PARTYNEXTDOOR,95,7,1,0.598,0.496,0.0,-9.309,1.0,0.0804,0.0253,0.00132,0.12,0.725,128.06,audio_features,4STaHtfguDMkWbPEo6Fwcx,spotify:track:4STaHtfguDMkWbPEo6Fwcx,https://api.spotify.com/v1/tracks/4STaHtfguDMkWbPEo6Fwcx,https://api.spotify.com/v1/audio-analysis/4STaHtfguDMkWbPEo6Fwcx,202661.0,4.0,"['hip hop', 'pop', 'pop rap', 'rap', 'toronto rap', 'trap', 'urban contemporary']"
4733,4733,4734,2012,Not Over You,Gavin DeGraw,99,35,2,0.63,0.894,10.0,-4.592,1.0,0.0544,0.255,0.0,0.18100000000000002,0.364,142.05100000000002,audio_features,6j7hih15xG2cdYwIJnQXsq,spotify:track:6j7hih15xG2cdYwIJnQXsq,https://api.spotify.com/v1/tracks/6j7hih15xG2cdYwIJnQXsq,https://api.spotify.com/v1/audio-analysis/6j7hih15xG2cdYwIJnQXsq,218520.0,4.0,"['acoustic pop', 'neo mellow', 'pop', 'pop rock']"
4734,4734,4735,2011,Not Ready To Die,Avenged Sevenfold,70,1,1,0.434,0.9840000000000001,10.0,-6.2010000000000005,1.0,0.12300000000000001,0.000178,0.000226,0.08,0.158,160.011,audio_features,6haHIyPMUnVCZn6pHpyzM8,spotify:track:6haHIyPMUnVCZn6pHpyzM8,https://api.spotify.com/v1/tracks/6haHIyPMUnVCZn6pHpyzM8,https://api.spotify.com/v1/audio-analysis/6haHIyPMUnVCZn6pHpyzM8,425264.0,4.0,"['alternative metal', 'nu metal', 'post-grunge']"
4735,4735,4736,2007,Not Ready To Make Nice,Dixie Chicks,77,24,3,0.425,0.5539999999999999,6.0,-4.145,1.0,0.0298,0.134,8.56e-05,0.0963,0.28800000000000003,83.917,audio_features,6LCEyZZHFF4ebF1Mike1s5,spotify:track:6LCEyZZHFF4ebF1Mike1s5,https://api.spotify.com/v1/tracks/6LCEyZZHFF4ebF1Mike1s5,https://api.spotify.com/v1/audio-analysis/6LCEyZZHFF4ebF1Mike1s5,237297.0,4.0,"['contemporary country', 'country', 'country dawn']"
4736,4736,4737,2004,Not Today,Mary J. Blige Featuring Eve,67,10,1,0.907,0.628,10.0,-2.551,0.0,0.0796,0.44799999999999995,1.32e-06,0.0423,0.902,94.027,audio_features,1tWgwttq1I2RlcJFN1dfNh,spotify:track:1tWgwttq1I2RlcJFN1dfNh,https://api.spotify.com/v1/tracks/1tWgwttq1I2RlcJFN1dfNh,https://api.spotify.com/v1/audio-analysis/1tWgwttq1I2RlcJFN1dfNh,253867.0,4.0,"['dance pop', 'hip hop', 'hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']"
4737,4737,4738,2009,Note To God,Charice,44,1,1,0.52,0.586,9.0,-5.382999999999999,1.0,0.0384,0.519,1.03e-06,0.0783,0.0637,120.119,audio_features,7MlEmf2a7vrvXJ1v0AHFoe,spotify:track:7MlEmf2a7vrvXJ1v0AHFoe,https://api.spotify.com/v1/tracks/7MlEmf2a7vrvXJ1v0AHFoe,https://api.spotify.com/v1/audio-analysis/7MlEmf2a7vrvXJ1v0AHFoe,238027.0,4.0,"['post-teen pop', 'viral pop']"
4738,4738,4739,2005,Nothin Bout Love Makes Sense,LeAnn Rimes,75,19,1,0.6559999999999999,0.802,9.0,-3.2439999999999998,1.0,0.0369,0.5660000000000001,0.0,0.13,0.7959999999999999,121.93299999999999,audio_features,7wWvmpIDhNt4RZKWKKxvcu,spotify:track:7wWvmpIDhNt4RZKWKKxvcu,https://api.spotify.com/v1/tracks/7wWvmpIDhNt4RZKWKKxvcu,https://api.spotify.com/v1/audio-analysis/7wWvmpIDhNt4RZKWKKxvcu,177307.0,4.0,"['contemporary country', 'country', 'country dawn', 'dance pop', 'pop rock']"
4739,4739,4740,2002,Nothin,N.O.R.E.,81,24,1,0.7809999999999999,0.8690000000000001,6.0,-6.077999999999999,1.0,0.18100000000000002,0.377,1.2e-06,0.301,0.7020000000000001,97.025,audio_features,5ZKVNTG7yu7gbX4vryqS2X,spotify:track:5ZKVNTG7yu7gbX4vryqS2X,https://api.spotify.com/v1/tracks/5ZKVNTG7yu7gbX4vryqS2X,https://api.spotify.com/v1/audio-analysis/5ZKVNTG7yu7gbX4vryqS2X,264653.0,4.0,"['gangster rap', 'hardcore hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap', 'southern hip hop']"
4740,4740,4741,2008,Nothin Better To Do,LeAnn Rimes,97,13,1,0.451,0.9109999999999999,5.0,-3.668,0.0,0.14300000000000002,0.254,0.0,0.17,0.455,198.075,audio_features,0bl8cC6oBCt96U8MovxhV8,spotify:track:0bl8cC6oBCt96U8MovxhV8,https://api.spotify.com/v1/tracks/0bl8cC6oBCt96U8MovxhV8,https://api.spotify.com/v1/audio-analysis/0bl8cC6oBCt96U8MovxhV8,266507.0,4.0,"['contemporary country', 'country', 'country dawn', 'dance pop', 'pop rock']"
4741,4741,4742,2016,Nothin Like You,Dan + Shay,97,19,1,0.589,0.7040000000000001,4.0,-4.772,1.0,0.0303,0.151,0.0,0.067,0.43700000000000006,84.956,audio_features,4W38RXuQNuoTSwVsQA1OGC,spotify:track:4W38RXuQNuoTSwVsQA1OGC,https://api.spotify.com/v1/tracks/4W38RXuQNuoTSwVsQA1OGC,https://api.spotify.com/v1/audio-analysis/4W38RXuQNuoTSwVsQA1OGC,186253.0,4.0,['contemporary country']
4742,4742,4743,2010,Nothin On You,B.o.B Featuring Bruno Mars,89,28,1,0.688,0.853,10.0,-5.814,1.0,0.0493,0.386,0.0,0.0862,0.743,103.993,audio_features,59dLtGBS26x7kc0rHbaPrq,spotify:track:59dLtGBS26x7kc0rHbaPrq,https://api.spotify.com/v1/tracks/59dLtGBS26x7kc0rHbaPrq,https://api.spotify.com/v1/audio-analysis/59dLtGBS26x7kc0rHbaPrq,268320.0,4.0,"['atl hip hop', 'dance pop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop']"
4743,4743,4744,2009,Nothin To Die For,Tim McGraw,97,11,1,0.48100000000000004,0.7859999999999999,10.0,-5.654,1.0,0.0288,0.0538,0.0,0.0759,0.389,153.105,audio_features,3lRSz6HujrSy9b3LXg2Kq9,spotify:track:3lRSz6HujrSy9b3LXg2Kq9,https://api.spotify.com/v1/tracks/3lRSz6HujrSy9b3LXg2Kq9,https://api.spotify.com/v1/audio-analysis/3lRSz6HujrSy9b3LXg2Kq9,253640.0,4.0,"['contemporary country', 'country', 'country road']"
